EmployeeID,Age,Gender,Department,Tenure,Location,SelfRatedHealth,ChronicConditions,SickDaysPastYear,StressLevel,Employee_Feedback,CurrentWorkAbility,WorkAbilityPhysical,WorkAbilityMental,Calculated_ABI_Score
EMP04563,44,Male,Sales,17,Remote,3,No,6,8.0,Management expects too much.,6,3,4,33
EMP04564,45,Female,IT,5,Tokyo,3,Yes,8,8.0,I am exhausted every day.,6,5,1,33
EMP04565,32,Female,Marketing,12,Tokyo,5,No,2,7.0,Standard corporate environment.,6,3,3,31
EMP04566,55,Male,Finance,6,Berlin,4,No,5,3.0,Management is very supportive.,8,4,3,38
EMP04567,49,Male,Sales,18,New York,3,No,4,9.0,Terrible work-life balance.,9,5,4,45
EMP04568,26,Male,HR,5,London,2,Yes,7,5.0,Average experience.,5,4,2,30
EMP04569,26,Male,Operations,6,Tokyo,1,No,2,8.0,I need a long break.,10,4,2,40
EMP04570,42,F,Finance,9,Tokyo,3,No,2,3.0,I feel energized at work.,8,4,3,38
EMP04571,33,Male,IT,15,Berlin,1,No,2,8.0,Terrible work-life balance.,3,5,2,29
EMP04572,25,Female,Finance,10,London,4,No,6,3.0,Great work-life balance.,8,2,3,32
EMP04573,63,F,Marketing,17,Berlin,4,No,7,8.0,Terrible work-life balance.,4,5,3,33
EMP04574,41,Male,IT,19,New York,4,Yes,3,6.0,Standard corporate environment.,5,3,1,25
EMP04575,59,Female,Operations,12,Berlin,2,No,2,7.0,Nothing special to report.,8,4,5,42
EMP04576,46,female,HR,9,London,3,Yes,4,1.0,Excellent benefits.,9,3,4,39
EMP04577,35,M,Sales,15,London,4,No,5,6.0,It pays the bills.,7,4,4,38
EMP04578,32,Female,Finance,14,Tokyo,3,No,2,3.0,Excellent benefits.,7,4,4,38
EMP04579,53,Female,IT,1,New York,2,No,4,6.0,It pays the bills.,2,3,2,21
EMP04580,32,M,Operations,17,Remote,2,No,4,2.0,I feel energized at work.,8,1,2,27
EMP04581,39,Male,Sales,1,Tokyo,4,Yes,2,3.0,Management is very supportive.,9,4,2,38
EMP04582,48,F,Operations,23,Berlin,4,No,2,7.0,Nothing special to report.,7,1,4,29
EMP04583,39,Female,HR,21,Berlin,4,No,6,6.0,It pays the bills.,6,5,2,35
EMP04584,44,Female,Sales,22,London,2,No,4,2.0,I feel energized at work.,4,4,3,30
EMP04585,32,Other,Sales,13,London,4,Yes,5,5.0,Average experience.,8,4,5,42
EMP04586,42,M,Sales,8,London,4,No,6,1.0,Love the culture here.,6,5,3,37
EMP04587,26,Male,IT,13,Remote,3,No,8,8.0,I need a long break.,3,3,3,25
EMP04588,44,Male,Sales,16,Remote,5,Yes,3,1.0,Great work-life balance.,8,3,2,33
EMP04589,62,Female,Operations,2,Tokyo,3,No,5,3.0,Great work-life balance.,5,1,3,23
EMP04590,46,Female,IT,13,Remote,5,Yes,3,7.0,Average experience.,4,5,1,29
EMP04591,62,Female,Sales,18,London,4,No,2,4.0,Management is very supportive.,10,4,5,46
EMP04592,31,female,Operations,3,Tokyo,3,No,3,5.0,It pays the bills.,6,1,2,23
EMP04593,43,F,Operations,13,Tokyo,3,Yes,6,3.0,Love the culture here.,4,3,2,25
EMP04594,40,Female,Finance,19,New York,3,No,9,5.0,Nothing special to report.,8,4,4,40
EMP04595,22,Male,Operations,13,Remote,4,No,6,7.0,Average experience.,4,3,2,25
EMP04596,28,Female,Marketing,19,Berlin,3,No,6,9.0,Terrible work-life balance.,10,1,5,37
EMP04597,25,Female,HR,4,Berlin,4,No,4,8.0,Terrible work-life balance.,10,3,2,37
EMP04598,22,Female,Sales,19,New York,1,No,5,6.0,Nothing special to report.,8,3,3,35
EMP04599,36,Female,Sales,18,London,4,No,5,9.0,Terrible work-life balance.,4,5,5,37
EMP04600,61,Female,Sales,6,New York,3,No,4,8.0,Extremely stressed and burnt out.,8,1,4,31
EMP04601,33,Male,Operations,19,London,3,No,3,4.0,Management is very supportive.,8,4,2,36
EMP04602,43,Male,Operations,4,Remote,4,Yes,2,5.0,Standard corporate environment.,5,3,2,27
EMP04603,43,Female,Sales,4,Remote,2,Yes,8,9.0,I need a long break.,8,3,4,37
EMP04604,38,Male,Marketing,24,Tokyo,3,No,5,6.0,Average experience.,5,2,5,30
EMP04605,50,Male,IT,7,Tokyo,3,No,4,7.0,Standard corporate environment.,2,1,1,13
EMP04606,35,Male,IT,7,Tokyo,3,Yes,3,9.0,I need a long break.,2,1,2,15
EMP04607,41,Female,HR,23,Tokyo,3,No,7,5.0,Nothing special to report.,9,4,3,40
EMP04608,54,Male,Finance,16,Berlin,4,No,5,1.0,I feel energized at work.,4,5,3,33
EMP04609,64,M,HR,16,Tokyo,4,Yes,2,9.0,Extremely stressed and burnt out.,7,4,5,40
EMP04610,36,Female,Sales,5,Tokyo,3,No,1,5.0,Nothing special to report.,6,1,5,29
EMP04611,33,Female,Sales,15,Tokyo,3,No,5,1.0,Great work-life balance.,5,3,3,29
EMP04612,61,Female,Sales,23,London,3,No,5,3.0,Great work-life balance.,7,5,2,37
EMP04613,41,Male,Finance,4,Tokyo,4,No,5,9.0,Terrible work-life balance.,9,5,4,45
EMP04614,51,Female,Operations,24,New York,3,No,4,1.0,Great work-life balance.,9,1,4,33
EMP04615,59,female,Finance,13,Tokyo,2,No,6,6.0,It pays the bills.,6,1,4,27
EMP04616,24,Female,HR,19,Tokyo,2,No,1,5.0,Nothing special to report.,6,4,3,34
EMP04617,49,female,Operations,7,Berlin,3,No,3,4.0,Management is very supportive.,7,2,3,30
EMP04618,47,Female,Operations,12,Tokyo,4,No,6,1.0,Excellent benefits.,4,1,4,23
EMP04619,51,Male,HR,9,London,1,No,5,7.0,Average experience.,8,1,4,31
EMP04620,34,Male,Operations,17,Remote,3,No,4,1.0,Management is very supportive.,6,4,5,38
EMP04621,34,Female,IT,2,Tokyo,2,No,2,6.0,Standard corporate environment.,4,1,2,19
EMP04622,23,Male,HR,16,Tokyo,5,No,3,2.0,Love the culture here.,6,4,2,32
EMP04623,58,Male,HR,7,Tokyo,4,No,4,9.0,Extremely stressed and burnt out.,7,1,5,31
EMP04624,59,M,IT,18,Berlin,3,No,1,6.0,Average experience.,2,3,3,23
EMP04625,23,Male,Finance,7,Remote,3,No,1,8.0,Terrible work-life balance.,10,1,4,35
EMP04626,57,Male,Finance,1,Berlin,4,No,1,1.0,Great work-life balance.,4,2,5,28
EMP04627,47,M,Finance,3,Berlin,2,Yes,9,1.0,Excellent benefits.,4,5,3,33
EMP04628,32,M,Operations,21,Berlin,5,No,4,9.0,Terrible work-life balance.,10,4,4,44
EMP04629,29,Male,IT,11,London,3,No,3,6.0,Work is okay.,6,2,2,26
EMP04630,61,M,HR,22,Remote,2,Yes,3,7.0,It pays the bills.,7,4,3,36
EMP04631,64,F,HR,15,London,4,No,3,8.0,Terrible work-life balance.,7,2,3,30
EMP04632,43,Female,HR,3,London,4,Yes,4,2.0,Great work-life balance.,10,4,2,40
EMP04633,41,Male,Operations,24,Remote,5,No,3,4.0,Great work-life balance.,5,4,2,30
EMP04634,29,Male,Operations,13,London,4,No,2,2.0,Love the culture here.,9,5,4,45
EMP04635,50,Female,Marketing,4,Remote,3,Yes,6,6.0,Nothing special to report.,5,1,3,23
EMP04636,61,Male,Finance,23,Tokyo,4,Yes,5,5.0,Work is okay.,4,4,3,30
EMP04637,47,Other,Marketing,22,Berlin,4,No,3,5.0,Nothing special to report.,8,4,4,40
EMP04638,51,Female,Marketing,8,London,3,No,3,8.0,I am exhausted every day.,10,5,3,45
EMP04639,38,Female,Operations,22,Remote,3,No,2,1.0,Great work-life balance.,6,4,5,38
EMP04640,41,female,Finance,4,New York,3,No,3,2.0,Management is very supportive.,4,4,5,34
EMP04641,37,F,Finance,18,London,3,Yes,6,1.0,Love the culture here.,4,3,3,27
EMP04642,64,Male,HR,7,London,4,No,4,4.0,I feel energized at work.,7,3,4,35
EMP04643,28,Male,Operations,11,Remote,3,Yes,5,5.0,Nothing special to report.,4,3,5,31
EMP04644,37,Female,Finance,4,New York,3,No,4,7.0,Average experience.,7,5,2,37
EMP04645,48,Male,Marketing,13,New York,4,No,5,5.0,Nothing special to report.,8,4,2,36
EMP04646,44,Female,IT,9,Tokyo,1,No,6,10.0,I am exhausted every day.,5,5,3,35
EMP04647,45,Female,IT,9,London,3,No,7,8.0,It pays the bills.,4,5,2,31
EMP04648,30,male,Operations,23,Berlin,4,No,6,2.0,Great work-life balance.,7,2,5,34
EMP04649,56,Female,HR,21,London,3,No,2,5.0,Nothing special to report.,5,1,2,21
EMP04650,41,Female,HR,19,Berlin,3,Yes,5,7.0,Standard corporate environment.,7,2,4,32
EMP04651,58,Male,Finance,3,Berlin,3,No,4,1.0,I feel energized at work.,6,1,2,23
EMP04652,63,Female,Operations,12,Remote,4,No,6,7.0,Standard corporate environment.,10,2,3,36
EMP04653,38,Male,IT,11,London,3,No,3,8.0,Terrible work-life balance.,6,4,2,32
EMP04654,52,F,Marketing,20,Remote,1,No,3,2.0,I feel energized at work.,5,5,4,37
EMP04655,29,Male,Finance,11,Tokyo,2,No,6,2.0,Management is very supportive.,6,2,3,28
EMP04656,36,Female,Marketing,17,Berlin,4,Yes,5,9.0,I need a long break.,10,2,5,40
EMP04657,52,Male,Finance,21,New York,3,No,5,8.0,I need a long break.,9,4,4,42
EMP04658,51,Male,Sales,14,Berlin,4,No,2,4.0,Great work-life balance.,10,5,2,43
EMP04659,41,Female,Marketing,16,Tokyo,4,No,3,5.0,Work is okay.,4,1,5,25
EMP04660,60,Female,Operations,24,Berlin,3,No,4,9.0,I need a long break.,9,2,5,38
EMP04661,33,Male,Marketing,10,Remote,5,No,5,4.0,Love the culture here.,9,1,3,31
EMP04662,38,Male,Marketing,4,London,1,No,3,8.0,Terrible work-life balance.,10,3,2,37
EMP04663,63,Female,Finance,10,New York,2,No,3,5.0,It pays the bills.,4,2,3,24
EMP04664,51,Female,IT,20,Remote,4,No,2,8.0,Standard corporate environment.,4,5,2,31
EMP04665,50,Male,Sales,12,London,2,No,4,7.0,Average experience.,8,3,5,39
EMP04666,40,Female,Marketing,9,New York,4,No,3,3.0,Management is very supportive.,4,3,2,25
EMP04667,32,Male,IT,15,Tokyo,5,Yes,4,9.0,I need a long break.,3,2,2,20
EMP04668,55,Female,HR,9,Berlin,4,Yes,3,6.0,Average experience.,5,2,3,26
EMP04669,28,Male,Sales,7,New York,3,No,1,7.0,Standard corporate environment.,10,3,5,43
EMP04670,55,Female,Sales,24,Tokyo,4,Yes,5,8.0,Terrible work-life balance.,4,2,3,24
EMP04671,41,Male,Finance,12,London,2,No,6,3.0,I feel energized at work.,7,5,3,39
EMP04672,59,Other,Marketing,20,New York,3,No,6,7.0,Average experience.,7,5,2,37
EMP04673,45,Male,HR,24,Tokyo,3,No,2,5.0,Nothing special to report.,5,3,4,31
EMP04674,31,Male,Finance,14,London,3,No,5,7.0,Work is okay.,4,2,3,24
EMP04675,53,Male,Operations,22,Remote,1,No,6,6.0,Average experience.,6,3,3,31
EMP04676,36,F,IT,16,Berlin,4,Yes,4,10.0,I am exhausted every day.,6,5,2,35
EMP04677,58,Female,IT,19,Tokyo,4,No,6,10.0,Management expects too much.,4,2,2,22
EMP04678,41,Female,Finance,23,Remote,4,No,4,3.0,Excellent benefits.,8,5,5,45
EMP04679,24,male,IT,3,London,2,No,3,7.0,Standard corporate environment.,4,2,1,20
EMP04680,58,male,Marketing,11,New York,3,No,0,2.0,Management is very supportive.,4,4,4,32
EMP04681,61,Female,IT,23,Berlin,5,Yes,1,8.0,I need a long break.,5,5,2,33
EMP04682,29,Male,Marketing,21,London,4,No,1,2.0,Great work-life balance.,5,1,5,27
EMP04683,61,M,Operations,20,Tokyo,4,No,4,3.0,Management is very supportive.,4,2,3,24
EMP04684,44,Male,HR,19,Berlin,5,No,2,2.0,Love the culture here.,4,4,4,32
EMP04685,61,Female,Sales,8,Remote,3,No,4,1.0,Love the culture here.,5,4,5,36
EMP04686,32,Female,Finance,20,Berlin,3,No,3,9.0,I am exhausted every day.,7,4,4,38
EMP04687,29,Female,Finance,8,Remote,3,No,0,5.0,Nothing special to report.,5,5,5,39
EMP04688,50,Female,Marketing,3,London,3,No,5,5.0,Work is okay.,9,1,3,31
EMP04689,51,Female,Operations,10,New York,4,No,1,8.0,I am exhausted every day.,6,4,3,34
EMP04690,31,female,Operations,13,Berlin,3,No,5,7.0,Work is okay.,5,3,3,29
EMP04691,60,Male,Sales,9,New York,3,No,6,6.0,Work is okay.,6,2,2,26
EMP04692,49,Male,HR,6,New York,3,No,9,4.0,Love the culture here.,5,2,3,26
EMP04693,57,Female,Finance,15,Berlin,2,Yes,4,7.0,Average experience.,5,1,2,21
EMP04694,34,female,Marketing,16,Berlin,3,No,2,7.0,Average experience.,4,1,4,23
EMP04695,53,Male,Operations,5,New York,3,Yes,4,5.0,Nothing special to report.,7,5,3,39
EMP04696,57,Male,Finance,21,Tokyo,4,No,4,9.0,I need a long break.,4,3,5,31
EMP04697,58,Male,Marketing,13,Tokyo,3,Yes,6,4.0,Management is very supportive.,6,2,2,26
EMP04698,47,Male,IT,19,Berlin,3,No,3,6.0,Average experience.,7,4,2,34
EMP04699,43,male,Finance,2,New York,3,No,4,2.0,Great work-life balance.,8,4,5,42
EMP04700,25,Female,HR,6,New York,3,No,7,8.0,Extremely stressed and burnt out.,7,2,2,28
EMP04701,52,Female,Marketing,1,London,3,No,3,4.0,Love the culture here.,9,3,2,35
EMP04702,39,Female,HR,15,New York,5,No,6,4.0,Great work-life balance.,5,3,5,33
EMP04703,59,Female,Finance,15,Tokyo,3,No,9,3.0,Great work-life balance.,10,4,3,42
EMP04704,45,Male,IT,14,London,4,No,5,7.0,Standard corporate environment.,5,2,2,24
EMP04705,44,Male,HR,7,Tokyo,2,No,4,4.0,I feel energized at work.,5,4,3,32
EMP04706,43,Female,Operations,5,Remote,1,No,2,9.0,I am exhausted every day.,8,5,4,43
EMP04707,23,Male,Marketing,20,Berlin,4,No,3,5.0,Standard corporate environment.,5,2,3,26
EMP04708,52,Female,Finance,16,Remote,3,No,6,9.0,Management expects too much.,10,3,5,43
EMP04709,32,Male,IT,17,Berlin,3,Yes,4,10.0,Management expects too much.,3,4,1,24
EMP04710,49,Male,Operations,11,Tokyo,3,No,4,9.0,Terrible work-life balance.,10,1,2,31
EMP04711,53,Male,Finance,15,Tokyo,2,No,3,5.0,Average experience.,7,1,4,29
EMP04712,26,Female,IT,20,Remote,3,No,4,10.0,Extremely stressed and burnt out.,2,5,3,29
EMP04713,59,Male,Operations,16,Berlin,4,No,8,9.0,Extremely stressed and burnt out.,10,1,4,35
EMP04714,31,male,HR,3,Berlin,2,No,1,6.0,Standard corporate environment.,8,5,2,39
EMP04715,61,Male,Finance,6,London,5,Yes,4,8.0,I need a long break.,7,5,3,39
EMP04716,45,Female,Finance,21,New York,3,Yes,3,8.0,I need a long break.,6,3,4,33
EMP04717,56,F,HR,23,London,3,No,3,8.0,I need a long break.,6,3,5,35
EMP04718,44,female,Sales,13,Tokyo,2,No,5,8.0,Extremely stressed and burnt out.,4,2,2,22
EMP04719,38,F,Operations,1,Remote,3,Yes,2,1.0,Management is very supportive.,6,4,3,34
EMP04720,22,Male,HR,21,Berlin,2,No,5,1.0,Love the culture here.,10,1,4,35
EMP04721,52,Male,Finance,14,London,1,No,4,5.0,Average experience.,10,4,3,42
EMP04722,52,Female,Operations,2,Remote,5,No,6,9.0,Extremely stressed and burnt out.,10,4,2,40
EMP04723,63,Male,Operations,2,Remote,4,No,6,8.0,I am exhausted every day.,9,5,3,43
EMP04724,63,Male,Sales,15,New York,4,No,2,5.0,Average experience.,8,1,5,33
EMP04725,55,F,Finance,18,Berlin,2,No,6,8.0,Extremely stressed and burnt out.,5,3,3,29
EMP04726,30,Female,IT,9,Remote,5,No,3,6.0,Work is okay.,3,4,1,24
EMP04727,43,Female,Sales,3,Berlin,3,No,4,7.0,Standard corporate environment.,7,5,2,37
EMP04728,34,male,Sales,4,London,4,No,2,3.0,Love the culture here.,8,3,2,33
EMP04729,46,Female,IT,15,Remote,1,Yes,4,6.0,Standard corporate environment.,7,5,2,37
EMP04730,39,Female,IT,5,Remote,3,No,2,10.0,Management expects too much.,3,4,1,24
EMP04731,33,Female,Sales,20,London,5,No,2,5.0,Standard corporate environment.,4,4,2,28
EMP04732,61,Male,Operations,20,Berlin,3,No,5,1.0,Excellent benefits.,5,4,3,32
EMP04733,38,Male,HR,5,Berlin,4,No,3,1.0,Love the culture here.,9,1,3,31
EMP04734,36,female,HR,10,Remote,3,No,2,3.0,Love the culture here.,4,1,3,21
EMP04735,63,male,Sales,16,London,3,No,3,2.0,Management is very supportive.,4,4,4,32
EMP04736,36,F,Operations,12,Tokyo,4,No,5,5.0,Nothing special to report.,6,1,5,29
EMP04737,36,Female,IT,14,Berlin,4,No,5,8.0,Standard corporate environment.,3,5,3,31
EMP04738,60,F,Marketing,22,Tokyo,4,Yes,2,9.0,Management expects too much.,8,5,4,43
EMP04739,34,Male,Sales,11,Remote,3,No,4,9.0,Management expects too much.,5,2,3,26
EMP04740,38,Male,Finance,19,Tokyo,2,No,6,8.0,I need a long break.,7,3,4,35
EMP04741,53,Female,Operations,6,Tokyo,3,No,2,5.0,Nothing special to report.,9,5,4,45
EMP04742,30,Female,Finance,10,Berlin,3,No,4,3.0,Excellent benefits.,10,3,2,37
EMP04743,61,Male,Finance,20,Remote,4,Yes,2,6.0,Nothing special to report.,10,2,4,38
EMP04744,41,Male,Sales,3,Tokyo,3,No,2,8.0,Management expects too much.,10,2,4,38
EMP04745,47,Male,Operations,22,Berlin,3,No,2,6.0,Nothing special to report.,5,3,2,27
EMP04746,48,Female,Finance,15,Tokyo,4,Yes,4,7.0,Nothing special to report.,8,4,3,38
EMP04747,42,Female,Operations,11,Berlin,3,Yes,10,7.0,Standard corporate environment.,5,3,5,33
EMP04748,39,Female,HR,22,Remote,4,No,3,7.0,Average experience.,9,5,3,43
EMP04749,34,Male,Marketing,2,London,5,No,4,9.0,Extremely stressed and burnt out.,4,3,2,25
EMP04750,37,Female,Finance,24,Berlin,1,No,4,9.0,Terrible work-life balance.,4,5,5,37
EMP04751,30,Female,Finance,6,Berlin,2,No,6,5.0,Nothing special to report.,4,5,5,37
EMP04752,33,Female,Operations,17,Tokyo,2,No,4,3.0,Great work-life balance.,5,5,5,39
EMP04753,59,Male,Marketing,18,Remote,4,No,5,5.0,Work is okay.,6,4,4,36
EMP04754,40,Female,HR,4,New York,2,No,5,4.0,I feel energized at work.,5,4,3,32
EMP04755,28,female,Finance,23,New York,4,No,3,1.0,Love the culture here.,8,2,5,36
EMP04756,56,Male,Sales,9,London,3,No,3,1.0,Great work-life balance.,10,1,2,31
EMP04757,39,Male,Operations,10,Remote,4,No,2,4.0,Love the culture here.,6,4,2,32
EMP04758,37,Female,Operations,21,Berlin,4,No,5,5.0,Standard corporate environment.,10,4,2,40
EMP04759,60,Female,Finance,2,New York,5,No,4,4.0,I feel energized at work.,4,2,3,24
EMP04760,25,Male,HR,11,London,3,Yes,10,2.0,Management is very supportive.,8,2,4,34
EMP04761,46,Male,Finance,11,Remote,3,Yes,5,5.0,Average experience.,4,2,2,22
EMP04762,53,Male,IT,11,London,1,Yes,2,7.0,Work is okay.,7,3,2,31
EMP04763,61,female,Finance,1,New York,3,No,2,3.0,Excellent benefits.,4,5,5,37
EMP04764,34,Female,Marketing,14,Tokyo,3,No,1,7.0,It pays the bills.,6,4,2,32
EMP04765,38,Female,Marketing,1,Tokyo,5,No,1,4.0,I feel energized at work.,8,5,4,43
EMP04766,58,M,IT,21,Remote,4,No,3,7.0,Standard corporate environment.,7,1,2,25
EMP04767,27,Male,Marketing,23,London,2,Yes,4,8.0,I am exhausted every day.,5,2,5,30
EMP04768,40,F,Marketing,9,Berlin,4,No,4,5.0,Nothing special to report.,8,1,4,31
EMP04769,34,Female,Sales,24,New York,2,Yes,6,7.0,Average experience.,10,2,3,36
EMP04770,47,Male,Operations,1,Tokyo,2,No,4,8.0,I am exhausted every day.,5,2,2,24
EMP04771,35,M,Marketing,21,Tokyo,4,Yes,4,3.0,Love the culture here.,7,1,4,29
EMP04772,52,M,Operations,22,London,5,No,3,6.0,Standard corporate environment.,9,5,2,41
EMP04773,25,M,HR,22,Tokyo,2,No,2,4.0,Management is very supportive.,8,1,3,29
EMP04774,60,Male,Finance,4,London,4,No,4,2.0,Great work-life balance.,10,3,3,39
EMP04775,29,female,Sales,1,New York,4,No,1,8.0,I need a long break.,4,4,2,28
EMP04776,46,female,IT,19,London,2,No,6,7.0,Work is okay.,6,4,2,32
EMP04777,34,Male,HR,10,Tokyo,3,Yes,5,9.0,I need a long break.,10,5,3,45
EMP04778,53,Male,Sales,15,London,4,No,4,9.0,Extremely stressed and burnt out.,9,5,3,43
EMP04779,59,Male,Sales,20,Tokyo,4,No,5,8.0,I need a long break.,9,5,2,41
EMP04780,59,Other,IT,4,Remote,3,No,2,7.0,It pays the bills.,5,1,2,21
EMP04781,49,Female,IT,20,Tokyo,2,Yes,2,8.0,I need a long break.,2,1,1,13
EMP04782,51,Male,Operations,14,Tokyo,4,Yes,1,8.0,Extremely stressed and burnt out.,7,1,3,27
EMP04783,24,Male,Finance,5,Tokyo,4,No,2,5.0,Work is okay.,9,2,4,36
EMP04784,49,Male,HR,15,Remote,3,Yes,4,5.0,Average experience.,7,1,3,27
EMP04785,24,Female,Finance,15,Berlin,2,No,4,2.0,Love the culture here.,10,4,3,42
EMP04786,55,Female,HR,16,Tokyo,4,No,1,3.0,Management is very supportive.,10,4,2,40
EMP04787,37,female,Sales,16,Berlin,4,No,3,8.0,Management expects too much.,6,2,4,30
EMP04788,43,Female,Marketing,4,New York,4,No,5,1.0,Management is very supportive.,8,1,5,33
EMP04789,53,Female,Marketing,9,London,5,No,6,4.0,Management is very supportive.,10,1,4,35
EMP04790,59,Male,IT,1,Berlin,4,No,1,6.0,Nothing special to report.,7,3,2,31
EMP04791,29,Male,IT,5,New York,5,Yes,4,7.0,Nothing special to report.,3,3,1,21
EMP04792,29,Female,Sales,9,London,5,Yes,2,5.0,It pays the bills.,4,4,4,32
EMP04793,27,Male,Sales,20,Tokyo,4,No,6,7.0,Nothing special to report.,7,5,2,37
EMP04794,35,Male,HR,5,Tokyo,4,No,1,8.0,I need a long break.,9,4,4,42
EMP04795,53,female,Sales,4,Tokyo,4,No,2,9.0,Management expects too much.,6,2,5,32
EMP04796,56,Female,HR,16,Remote,4,No,5,3.0,Great work-life balance.,6,1,5,29
EMP04797,31,Male,Finance,2,Remote,1,No,0,8.0,Management expects too much.,8,3,2,33
EMP04798,24,Male,IT,16,Remote,3,Yes,0,8.0,Terrible work-life balance.,6,4,2,32
EMP04799,33,Male,IT,18,Remote,2,No,4,6.0,Work is okay.,3,2,1,18
EMP04800,52,Other,Marketing,2,New York,3,No,6,4.0,Love the culture here.,9,5,2,41
EMP04801,50,Male,Marketing,16,New York,2,No,5,7.0,Nothing special to report.,10,4,3,42
EMP04802,26,Male,IT,1,Tokyo,5,Yes,4,6.0,Nothing special to report.,4,1,2,19
EMP04803,46,Female,Finance,16,London,3,No,2,7.0,It pays the bills.,9,1,4,33
EMP04804,62,Male,Finance,3,Remote,2,No,7,5.0,Work is okay.,8,3,3,35
EMP04805,52,Male,Operations,15,London,3,No,2,1.0,Love the culture here.,7,2,2,28
EMP04806,42,Male,HR,11,New York,2,No,9,1.0,Love the culture here.,7,5,3,39
EMP04807,41,Male,Marketing,10,Remote,4,No,6,9.0,I am exhausted every day.,9,5,5,47
EMP04808,60,Male,HR,17,New York,3,No,4,4.0,Excellent benefits.,9,2,3,34
EMP04809,43,Male,Marketing,4,New York,3,No,0,3.0,Excellent benefits.,4,3,2,25
EMP04810,25,M,Operations,17,Berlin,4,No,2,5.0,Work is okay.,4,1,4,23
EMP04811,34,Male,IT,4,New York,3,No,5,10.0,I am exhausted every day.,2,5,3,29
EMP04812,63,Female,HR,19,Tokyo,4,No,5,8.0,I need a long break.,10,2,3,36
EMP04813,41,Female,Marketing,1,New York,3,No,9,5.0,It pays the bills.,6,3,2,29
EMP04814,34,Female,HR,14,Remote,3,Yes,2,4.0,I feel energized at work.,7,1,5,31
EMP04815,38,Male,IT,24,Tokyo,3,No,6,8.0,I need a long break.,5,2,2,24
EMP04816,57,Male,Sales,11,New York,2,No,1,4.0,I feel energized at work.,10,3,3,39
EMP04817,54,Female,Marketing,7,Tokyo,2,No,7,8.0,I am exhausted every day.,4,4,4,32
EMP04818,22,Female,Sales,17,New York,3,No,4,3.0,Excellent benefits.,8,2,3,32
EMP04819,36,Female,Operations,4,Tokyo,4,No,10,3.0,Management is very supportive.,5,5,3,35
EMP04820,34,Male,Finance,10,London,4,No,5,6.0,Standard corporate environment.,9,2,5,38
EMP04821,38,male,HR,17,Berlin,2,Yes,3,8.0,I need a long break.,9,1,3,31
EMP04822,45,Male,Marketing,4,Tokyo,3,No,6,2.0,Great work-life balance.,8,2,2,30
EMP04823,29,Male,HR,19,Remote,5,Yes,3,1.0,Management is very supportive.,7,1,5,31
EMP04824,48,Female,Operations,18,Berlin,2,Yes,6,1.0,Great work-life balance.,7,3,5,37
EMP04825,44,Male,Operations,17,Berlin,3,No,4,7.0,Average experience.,8,4,2,36
EMP04826,29,Female,HR,6,New York,3,No,2,2.0,Excellent benefits.,10,1,5,37
EMP04827,29,Female,Marketing,7,Tokyo,4,No,6,9.0,Extremely stressed and burnt out.,5,3,5,33
EMP04828,47,M,IT,6,Berlin,3,No,3,7.0,It pays the bills.,4,3,3,27
EMP04829,34,F,IT,12,Remote,5,No,5,9.0,Terrible work-life balance.,7,4,2,34
EMP04830,60,Female,Finance,9,Remote,3,No,5,7.0,Average experience.,10,5,2,43
EMP04831,58,Female,HR,18,Remote,3,No,6,5.0,Standard corporate environment.,9,5,3,43
EMP04832,49,Male,HR,2,New York,3,Yes,0,5.0,Average experience.,8,2,4,34
EMP04833,46,Female,Marketing,17,London,3,No,8,7.0,It pays the bills.,9,5,2,41
EMP04834,37,Male,HR,21,Tokyo,2,Yes,6,9.0,Management expects too much.,9,2,3,34
EMP04835,23,Male,Marketing,1,Berlin,5,No,5,4.0,Management is very supportive.,6,1,3,25
EMP04836,39,Male,HR,23,Tokyo,2,No,2,9.0,Extremely stressed and burnt out.,10,1,3,33
EMP04837,38,Female,Operations,9,Berlin,4,No,2,5.0,Nothing special to report.,9,2,3,34
EMP04838,51,Female,Sales,6,New York,3,No,4,8.0,Extremely stressed and burnt out.,8,4,4,40
EMP04839,60,male,HR,2,Tokyo,3,Yes,5,5.0,Standard corporate environment.,8,4,5,42
EMP04840,34,Male,Sales,6,New York,2,No,6,9.0,Terrible work-life balance.,9,5,5,47
